text,category
"Financial notice: Your payment is pending, please process it soon. (sample 1216)",Financial
HR update: Please submit your required employee documents. (sample 1216),HR
General update: Here is the information you requested. (sample 1216),General
"URGENT: Critical issue detected, immediate attention required! (sample 1217)",Urgent
"Financial notice: Your payment is pending, please process it soon. (sample 1217)",Financial
HR update: Please submit your required employee documents. (sample 1217),HR
General update: Here is the information you requested. (sample 1217),General
"URGENT: Critical issue detected, immediate attention required! (sample 1218)",Urgent
"Financial notice: Your payment is pending, please process it soon. (sample 1218)",Financial
HR update: Please submit your required employee documents. (sample 1218),HR
General update: Here is the information you requested. (sample 1218),General
"URGENT: Critical issue detected, immediate attention required! (sample 1219)",Urgent
"Financial notice: Your payment is pending, please process it soon. (sample 1219)",Financial
HR update: Please submit your required employee documents. (sample 1219),HR
General update: Here is the information you requested. (sample 1219),General
"URGENT: Critical issue detected, immediate attention required! (sample 1220)",Urgent
"Financial notice: Your payment is pending, please process it soon. (sample 1220)",Financial
HR update: Please submit your required employee documents. (sample 1220),HR
General update: Here is the information you requested. (sample 1220),General
"URGENT: Critical issue detected, immediate attention required! (sample 1221)",Urgent
"Financial notice: Your payment is pending, please process it soon. (sample 1221)",Financial
HR update: Please submit your required employee documents. (sample 1221),HR
General update: Here is the information you requested. (sample 1221),General
"URGENT: Critical issue detected, immediate attention required! (sample 1222)",Urgent
"Financial notice: Your payment is pending, please process it soon. (sample 1222)",Financial
HR update: Please submit your required employee documents. (sample 1222),HR
General update: Here is the information you requested. (sample 1222),General
"URGENT: Critical issue detected, immediate attention required! (sample 1223)",Urgent
"Financial notice: Your payment is pending, please process it soon. (sample 1223)",Financial
HR update: Please submit your required employee documents. (sample 1223),HR
General update: Here is the information you requested. (sample 1223),General
"URGENT: Critical issue detected, immediate attention required! (sample 1224)",Urgent
"Financial notice: Your payment is pending, please process it soon. (sample 1224)",Financial
HR update: Please submit your required employee documents. (sample 1224),HR
General update: Here is the information you requested. (sample 1224),General
"URGENT: Critical issue detected, immediate attention required! (sample 1225)",Urgent
"Financial notice: Your payment is pending, please process it soon. (sample 1225)",Financial
HR update: Please submit your required employee documents. (sample 1225),HR
General update: Here is the information you requested. (sample 1225),General
"URGENT: Critical issue detected, immediate attention required! (sample 1226)",Urgent
"Financial notice: Your payment is pending, please process it soon. (sample 1226)",Financial
HR update: Please submit your required employee documents. (sample 1226),HR
General update: Here is the information you requested. (sample 1226),General
"URGENT: Critical issue detected, immediate attention required! (sample 1227)",Urgent
"Financial notice: Your payment is pending, please process it soon. (sample 1227)",Financial
HR update: Please submit your required employee documents. (sample 1227),HR
General update: Here is the information you requested. (sample 1227),General
"URGENT: Critical issue detected, immediate attention required! (sample 1228)",Urgent
